timestamp,pitch,yaw,roll,accel_x,accel_y,accel_z
3075814,-3.3,0.0,0.1,0.57,0.04,9.61
3075864,-3.3,0.0,0.1,0.54,0.04,9.65
3075914,-3.3,-0.0,0.1,0.54,0.00,9.61
3075964,-3.3,-0.0,0.1,0.54,0.00,9.65
3076014,-3.3,-0.0,0.2,0.57,0.00,9.65
3076064,-3.3,-0.0,0.2,0.57,0.08,9.61
3076114,-3.3,0.0,0.2,0.54,-0.08,9.69
3076164,-3.3,0.0,0.2,0.54,0.04,9.73
3076214,-3.0,0.1,0.1,0.54,-0.15,9.61
3076264,-3.0,0.1,0.1,0.27,-0.54,9.69
3076314,-2.5,-0.0,-0.7,0.00,0.19,9.81
3076364,-2.5,-0.0,-0.7,-0.11,-0.08,9.77
3076414,-1.6,-0.5,0.2,-0.19,0.08,9.77
3076464,-1.6,-0.5,0.2,-0.23,-0.04,9.65
3076514,-2.3,-0.6,-0.0,-0.23,-0.46,10.11
3076564,-2.3,-0.6,-0.0,-0.34,-0.38,10.03
3076614,-3.2,-0.4,-0.6,-0.08,-0.11,9.54
3076664,-3.2,-0.4,-0.6,0.11,-0.08,9.50
